#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A2A7DF
#Date Time: 2022-04-09 22:30:52.302
#Sample rate: 800Hz
#Samples: 10301
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-163.54375,3.311560985064772,-0.001319543970979598
-163.5425,3.311560985064772,-0.001319543970979598
-163.54125,3.311560985064772,-0.001319543970979598
-163.54,3.311560985064772,-0.001319543970979598
-163.53875,3.311560985064772,-0.001319543970979598
-163.5375,3.311560985064772,-0.001319543970979598
-163.53625,3.311560985064772,-0.001319543970979598
-163.535,3.311560985064772,-0.001319543970979598
-163.53375,3.311560985064772,-0.001319543970979598
-163.5325,3.311560985064772,-0.001319543970979598
-163.53125,3.311560985064772,-0.001319543970979598
-163.53,3.311560985064772,-0.001319543970979598
-163.52875,3.311560985064772,-0.001319543970979598
-163.5275,3.311560985064772,-0.001319543970979598
-163.52625,3.311560985064772,-0.001319543970979598
-163.525,3.311560985064772,-0.001319543970979598
-163.52375,3.311560985064772,-0.001319543970979598
-163.5225,3.311560985064772,-0.001319543970979598
-163.52125,3.311560985064772,-0.001319543970979598
-163.52,3.311560985064772,-0.001319543970979598
-163.51875,3.311560985064772,-0.001319543970979598
-163.5175,3.311560985064772,-0.001319543970979598
-163.51625,3.311560985064772,-0.001319543970979598
-163.515,3.311560985064772,-0.001319543970979598
-163.51375,3.311560985064772,-0.001319543970979598
-163.5125,3.311560985064772,-0.001319543970979598
-163.51125,3.311560985064772,-0.001319543970979598
-163.51,3.311560985064772,-0.001319543970979598
-163.50875,3.311560985064772,-0.001319543970979598
-163.5075,3.311560985064772,-0.001319543970979598
-163.50625,3.311560985064772,-0.001319543970979598
-163.505,3.311560985064772,-0.001319543970979598
-163.50375,3.311560985064772,-0.001319543970979598
-163.5025,3.311560985064772,-0.001319543970979598
-163.50125,3.311560985064772,-0.001319543970979598
-163.5,3.311560985064772,-0.001319543970979598
-163.49875,3.311560985064772,-0.001319543970979598
-163.4975,3.311560985064772,-0.001319543970979598
-163.49625,3.311560985064772,-0.001319543970979598
-163.495,3.311560985064772,-0.001319543970979598
-163.49375,3.311560985064772,-0.001319543970979598
-163.4925,3.311560985064772,-0.001319543970979598
-163.49125,3.311560985064772,-0.001319543970979598
-163.49,3.311560985064772,-0.001319543970979598
-163.48875,3.311560985064772,-0.001319543970979598
-163.4875,3.311560985064772,-0.001319543970979598
-163.48625,3.311560985064772,-0.001319543970979598
-163.485,3.311560985064772,-0.001319543970979598
-163.48375,3.311560985064772,-0.001319543970979598
-163.4825,3.311560985064772,-0.001319543970979598
-163.48125,3.311560985064772,-0.001319543970979598
-163.48,3.311560985064772,-0.001319543970979598
-163.47875,3.311560985064772,-0.001319543970979598
-163.4775,3.311560985064772,-0.001319543970979598
-163.47625,3.311560985064772,-0.001319543970979598
-163.475,3.311560985064772,-0.001319543970979598
-163.47375,3.311560985064772,-0.001319543970979598
-163.4725,3.311560985064772,-0.001319543970979598
-163.47125,3.311560985064772,-0.001319543970979598
-163.47,3.311560985064772,-0.001319543970979598
-163.46875,3.311560985064772,-0.001319543970979598
-163.4675,3.311560985064772,-0.001319543970979598
-163.46625,3.311560985064772,-0.001319543970979598
-163.465,3.311560985064772,-0.001319543970979598
-163.46375,3.311560985064772,-0.001319543970979598
-163.4625,3.311560985064772,-0.001319543970979598
-163.46125,3.311560985064772,-0.001319543970979598
-163.46,3.311560985064772,-0.001319543970979598
-163.45875,3.311560985064772,-0.001319543970979598
-163.4575,3.311560985064772,-0.001319543970979598
-163.45625,3.311560985064772,-0.001319543970979598
-163.455,3.311560985064772,-0.001319543970979598
-163.45375,3.311560985064772,-0.001319543970979598
-163.4525,3.311560985064772,-0.001319543970979598
-163.45125,3.311560985064772,-0.001319543970979598
-163.45,3.311560985064772,-0.001319543970979598
-163.44875,3.311560985064772,-0.001319543970979598
-163.4475,3.311560985064772,-0.001319543970979598
-163.44625,3.311560985064772,-0.001319543970979598
-163.445,3.311560985064772,-0.001319543970979598
-163.44375,3.311560985064772,-0.001319543970979598
-163.4425,3.311560985064772,-0.001319543970979598
-163.44125,3.311560985064772,-0.001319543970979598
-163.44,3.311560985064772,-0.001319543970979598
-163.43875,3.311560985064772,-0.001319543970979598
-163.4375,3.311560985064772,-0.001319543970979598
-163.43625,3.311560985064772,-0.001319543970979598
-163.435,3.311560985064772,-0.001319543970979598
-163.43375,3.311560985064772,-0.001319543970979598
-163.4325,3.311560985064772,-0.001319543970979598
-163.43125,3.311560985064772,-0.001319543970979598
-163.43,3.311560985064772,-0.001319543970979598
-163.42875,3.311560985064772,-0.001319543970979598
-163.4275,3.311560985064772,-0.001319543970979598
-163.42625,3.311560985064772,-0.001319543970979598
-163.425,3.311560985064772,-0.001319543970979598
-163.42375,3.311560985064772,-0.001319543970979598
-163.4225,3.311560985064772,-0.001319543970979598
-163.42125,3.311560985064772,-0.001319543970979598
-163.42,3.311560985064772,-0.001319543970979598
-163.41875,3.311560985064772,-0.001319543970979598
-163.4175,3.311560985064772,-0.001319543970979598
-163.41625,3.311560985064772,-0.001319543970979598
-163.415,3.311560985064772,-0.001319543970979598
-163.41375,3.311560985064772,-0.001319543970979598
-163.4125,3.311560985064772,-0.001319543970979598
-163.41125,3.311560985064772,-0.001319543970979598
-163.41,3.311560985064772,-0.001319543970979598
-163.40875,3.311560985064772,-0.001319543970979598
-163.4075,3.311560985064772,-0.001319543970979598
-163.40625,3.311560985064772,-0.001319543970979598
